Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
SEQN,"Respondent sequence number","Respondent sequence number",," Both males and females 18 YEARS - 59 YEARS",,,,,,,,,,,
LBDHI   ,"HIV antibody test result","HIV antibody test result",," Both males and females 18 YEARS - 59 YEARS",,,,,,,,,,,
