Column,Label,Comment,Note,Target,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,hasPosition
DRXFDCD,"Food Code","Food Code",,,,,,,,,,,,,
DRXFCSD,"Short Food Code Description","Short Food Code Description",,,,,,,,,,,,,
DRXFCLD,"Long Food Code Description","Long Food Code Description",,,,,,,,,,,,,
